"ParcelID","Location","RM","BD","BA","34BA","HB","FP","Owned","NBC","Imp","Floor","Loc","Grade","Built","Price","Date","Area","Value","_Change","f0","Type","Nhood",
"19-18","16 EDDEL AVENUE","8","3","2","0","1","1","0.00%","2000","5","","False","3","1948","0","09/01/1995","2009","792600","3.73","False","CAPE","2000",
"19-19","20 EDDEL AVENUE","10","3","1","0","1","1","0.00%","2000","5","","False","3","1948","100","10/15/2018","2007","775600","4.51","False","CAPE","2000",
"19-20","22 EDDEL AVENUE","6","3","2","0","0","2","0.00%","2000","5","","False","5","1946","830000","09/30/2021","1819","824000","9.9","False","CAPE","2000",
"19-21","24 EDDEL AVENUE","5","3","4","0","0","1","0.00%","2000","6","","False","3","1949","725000","11/21/2016","2995","974600","9.13","False","COLONIAL","2000",
"19-22","26 EDDEL AVENUE","7","2","2","0","0","0","0.00%","2000","19","","False","3","1949","490000","07/28/2017","1037","667200","3.23","False","RANCH","2000",
"19-23","17 EDDEL AVENUE","7","4","2","0","0","1","0.00%","2000","22","","False","3","1949","150000","08/30/2001","1916","674500","2.71","False","CONVENTONL","2000",
"19-25","11 EDDEL AVENUE","8","3","2","0","1","1","0.00%","2000","6","","False","5","1946","851000","08/21/2018","3275","1046800","12.17","False","COLONIAL","2000",
"19-26","15 ARBOR ST","4","2","1","0","0","0","0.00%","3000","19","","False","3","1941","1","05/26/2021","984","701100","-0.09","False","RANCH","3000",
"19-3","9 FAIRVIEW AVENUE","6","3","2","0","0","2","0.00%","2000","19","","False","3","1951","445000","11/15/2017","1950","803500","-7.12","False","RANCH","2000",
"19-31","130 MAIN ST","10","4","4","0","0","3","0.00%","3010","1","","False","6","1820","1000000","07/28/2006","3786","1202900","23.37","False","ANTIQUE","3010",
"19-33","108 MAIN ST","10","5","1","0","1","1","0.00%","3010","1","","False","3","1840","690000","05/30/2019","3082","817400","12.67","False","ANTIQUE","3010",
"19-34","106 MAIN ST","9","4","2","0","1","3","0.00%","3010","1","","False","4","1670","579000","06/07/2019","2692","714500","15.48","False","ANTIQUE","3010",
"19-35","104 MAIN ST","6","3","2","0","1","0","0.00%","3010","15","","False","4","1860","1","10/26/2015","2096","804300","6.07","False","OLD STYLE","3010",
"19-37","22 FRIEND COURT","6","3","3","0","0","0","0.00%","1000","9","","False","3","1970","427000","05/23/2008","2326","711100","-14.14","False","CONTEMPORY","1000",
"19-38","20 FRIEND COURT","8","4","2","0","0","1","0.00%","1000","15","","False","3","1910","100","05/06/2022","1453","628300","6.42","False","OLD STYLE","1000",
"19-4","7 FAIRVIEW AVENUE","7","3","2","0","0","1","0.00%","2000","22","","False","3","1943","0","08/01/1984","1718","683200","4.0","False","CONVENTONL","2000",
"19-41","8 FRIEND COURT","8","3","2","0","0","0","0.00%","1000","15","","False","4","1870","1","06/28/2023","1564","680700","17.87","False","OLD STYLE","1000",
"19-43","9 FRIEND COURT","5","3","1","0","0","0","0.00%","1000","15","","False","3","1920","450000","12/09/2022","1087","565100","10.93","False","OLD STYLE","1000",
"19-46","15 FRIEND COURT","6","3","1","0","1","0","0.00%","1000","15","","False","3","1920","365000","10/14/2011","1156","609200","9.69","False","OLD STYLE","1000",
"19-47","17 FRIEND COURT","6","2","2","0","0","1","0.00%","1000","5","","False","3","1953","0","08/01/1988","1344","609300","6.32","False","CAPE","1000",
"19-48","21 FRIEND COURT","8","3","3","0","0","1","0.00%","1000","15","","False","4","1880","0","03/12/2018","2729","815200","13.85","False","OLD STYLE","1000",
"19-49","23 FRIEND COURT","6","3","2","0","0","1","0.00%","1000","5","","False","3","1951","382500","08/09/2013","2104","664100","9.95","False","CAPE","1000",
"19-5","4 FAIRVIEW AVENUE","8","3","2","0","1","1","0.00%","2000","6","","False","7","1940","865000","11/03/2020","2228","1037600","14.19","False","COLONIAL","2000",
"19-50","25 FRIEND COURT","7","3","1","0","1","1","0.00%","1000","6","","False","3","1915","1","04/21/2023","1505","596600","17.74","False","COLONIAL","1000",
"19-51","29 FRIEND COURT","4","2","1","0","1","1","0.00%","1000","19","","False","2","1953","1","11/10/2016","1222","629800","-6.17","False","RANCH","1000",
"19-52","8 PATCH AVENUE","10","4","2","0","1","0","0.00%","6500","15","","False","4","1880","708000","08/25/2014","2378","1097000","16.01","False","OLD STYLE","6500",
"19-54","14 LARCH ROW","8","3","2","0","1","2","0.00%","3010","1","","False","4","1780","225000","11/01/1986","2233","906500","20.5","False","ANTIQUE","3010",
"19-55","16 LARCH ROW","15","7","6","0","0","6","0.00%","3010","1","","False","7","1880","1","04/01/1990","4999","1555900","36.27","False","ANTIQUE","3010",
"19-57","19 LARCH ROW","9","4","3","0","1","2","0.00%","3010","1","","False","7","1850","1345000","06/10/2022","3192","1285700","12.47","False","ANTIQUE","3010",
"19-58","13 LARCH ROW","8","4","1","1","0","2","0.00%","3010","1","","False","4","1846","630000","11/04/2019","1987","878800","19.48","False","ANTIQUE","3010",
"19-59","11 LARCH ROW","7","3","1","0","0","1","0.00%","3010","5","","False","3","1940","1","02/25/2020","1176","739600","19.77","False","CAPE","3010",
"19-6","1 CHERRY ST","8","4","2","0","1","2","0.00%","3000","6","","False","5","1941","710000","02/15/2019","2342","922900","9.06","False","COLONIAL","3000",
"19-60","9 LARCH ROW","7","3","3","0","0","1","0.00%","3010","6","","False","4","1935","1","11/09/2023","2195","877400","25.65","False","COLONIAL","3010",
"19-62","202 MAIN ST","8","4","3","0","2","2","0.00%","3010","6","","False","5","1900","810000","09/01/2010","3589","1210400","19.71","False","COLONIAL","3010",
"19-63","200 MAIN ST","9","4","2","0","1","3","0.00%","3010","6","","False","5","1900","385000","01/01/1997","2923","1030100","14.02","False","COLONIAL","3010",
"19-64","7 LARCH ROW","8","4","2","0","0","2","0.00%","3010","15","","False","4","1900","1","05/31/2022","2121","916900","23.44","False","OLD STYLE","3010",
"19-65","196 MAIN ST","5","2","1","0","1","2","0.00%","3010","1","","False","3","1820","465000","06/10/2015","1480","727200","21.4","False","ANTIQUE","3010",
"19-66","194 MAIN ST","9","4","2","0","1","1","0.00%","3010","15","","False","5","1904","767275","05/27/2015","2393","915600","8.39","False","OLD STYLE","3010",
"19-67","190 MAIN ST","9","4","2","0","1","1","0.00%","3010","1","","False","5","1920","1","12/27/2007","2564","938100","10.76","False","ANTIQUE","3010",
"19-68","8 LARCH ROW","10","6","2","0","1","2","0.00%","3010","1","","False","5","1820","1","01/27/2021","2149","951100","25.61","False","ANTIQUE","3010",
"19-69","188 MAIN ST","9","4","3","0","2","8","0.00%","3010","1","","False","5","1820","670000","01/16/2003","3117","1013700","7.96","False","ANTIQUE","3010",
"19-7","7 CHERRY ST","6","3","2","0","1","1","0.00%","3000","5","","False","5","1935","1","02/03/2023","2096","915100","17.43","False","CAPE","3000",
"19-70","184 MAIN ST","11","4","2","0","0","2","0.00%","3010","6","","False","2","1880","495000","02/21/2019","2320","664000","12.14","False","COLONIAL","3010",
"19-71","182 MAIN ST","9","4","3","0","1","4","0.00%","3010","1","","False","4","1890","890000","11/29/2022","2212","870800","69.95","False","ANTIQUE","3010",
"19-72","180 MAIN ST","10","3","2","0","0","0","0.00%","3010","1","","False","3","1900","739000","05/05/2021","2208","849200","19.45","False","ANTIQUE","3010",
"19-73","176 MAIN ST","10","4","2","0","1","6","0.00%","3010","1","","False","5","1880","100","11/24/2020","2688","907100","19.45","False","ANTIQUE","3010",
"19-74","172 MAIN ST","9","4","2","0","0","1","0.00%","3010","1","","False","4","1860","0","01/01/1977","2574","910200","1.52","False","ANTIQUE","3010",
"19-76","168 MAIN ST","14","6","3","0","0","7","0.00%","3010","1","","False","4","1759","420000","05/01/1996","3128","941800","12.33","False","ANTIQUE","3010",
"19-8","11 CHERRY ST","6","3","1","0","1","2","0.00%","3000","6","","False","3","1952","462620","08/10/2007","1856","747100","19.4","False","COLONIAL","3000",
"19-86","10 ARBOR ST","8","4","2","0","0","2","0.00%","3000","6","","False","3","1900","579000","06/06/2014","2541","866900","15.08","False","COLONIAL","3000",
"19-86","10 ARBOR ST","8","4","2","0","0","2","0.00%","3000","6","","False","3","1900","579000","06/06/2014","2541","866900","15.08","False","","3010",
"19-87","14 ARBOR ST","9","4","3","0","1","1","0.00%","3000","15","","False","3","1890","100","03/16/2017","3931","916000","7.97","False","OLD STYLE","3000",
"19-88","145 MAIN ST","8","4","2","0","0","1","0.00%","3010","6","","False","3","1948","474900","09/30/2016","2035","659500","14.18","False","COLONIAL","3010",
"19-89","149 MAIN ST","8","4","3","0","0","1","0.00%","3010","5","","False","3","1940","834000","03/28/2018","1909","1016600","12.66","False","CAPE","3010",
"19-9","14 CHERRY ST","9","3","1","0","1","2","0.00%","3000","1","","False","4","1840","500000","07/13/2020","1672","832000","17.17","False","ANTIQUE","3000",
"19-90","151 MAIN ST","12","6","3","0","1","1","0.00%","3010","6","","False","3","1900","495000","02/27/2015","3612","987800","13.41","False","COLONIAL","3010",
"19-91","153 MAIN ST","9","3","1","0","1","8","0.00%","3010","1","","False","3","1697","1","09/17/2012","2114","787200","6.44","False","ANTIQUE","3010",
"19-93","157 MAIN ST","9","5","2","0","0","1","0.00%","3010","15","","False","4","1900","700000","06/28/2019","2504","925600","13.32","False","OLD STYLE","3010",
"19-94","161 MAIN ST","9","3","2","0","0","1","0.00%","3010","15","","False","4","1903","620000","08/15/2012","2978","915100","11.39","False","OLD STYLE","3010",
"19-95","163 MAIN ST","7","3","2","0","1","1","0.00%","3010","1","","False","4","1800","1","01/14/2019","1754","843400","17.3","False","ANTIQUE","3010",
"19-96","167 MAIN ST","8","3","2","1","0","6","0.00%","3010","1","","False","4","1746","450000","08/28/2020","2828","929000","13.71","False","ANTIQUE","3010",
"20-10","57 LARCH ROW","7","3","1","1","1","2","0.00%","3010","19","","False","4","1948","790000","07/01/2020","1693","947500","-2.77","False","RANCH","3010",
"20-13","25 LARCH ROW","0","0","5","1","1","1","0.00%","3010","6","","False","6","2023","365000","12/31/2019","6182","1146000","107.68","False","COLONIAL","3010",
"20-2","27 LARCH ROW","6","3","1","0","1","1","0.00%","3010","6","","False","4","1928","415000","10/18/2018","1373","859800","23.3","False","COLONIAL","3010",
"20-3","206 MAIN ST","10","5","3","0","1","1","0.00%","3010","6","","False","5","1900","1","02/28/2016","3237","1140200","16.69","False","COLONIAL","3010",
"20-4","35 LARCH ROW","8","4","3","0","0","1","0.00%","3010","6","","False","5","1966","485000","03/28/2019","2516","1019100","26.52","False","COLONIAL","3010",
"20-5","39 LARCH ROW","6","3","2","0","1","0","0.00%","3010","6","","False","4","2003","420000","01/07/2013","2464","942800","61.38","False","COLONIAL","3010",
"20-6","45 LARCH ROW","8","4","1","0","0","0","0.00%","3010","15","","False","3","1875","0","08/01/1978","1313","747100","37.92","False","OLD STYLE","3010",
"20-9","55 LARCH ROW","10","4","4","0","0","1","0.00%","3010","6","","False","3","1951","580000","08/19/2016","2611","945100","23.14","False","COLONIAL","3010",
"21-1","2 SIAS LANE","10","3","5","0","0","3","0.00%","6500","101","","False","7","1987","1752000","01/03/2013","7065","2434800","13.83","False","ESTATE","6500",
"21-1","2 SIAS LANE","10","3","5","0","0","3","0.00%","6500","101","","False","7","1987","1752000","01/03/2013","7065","2434800","13.83","False","","6000",
"21-1","2 SIAS LANE","10","3","5","0","0","3","0.00%","6500","101","","False","7","1987","1752000","01/03/2013","7065","2434800","13.83","False","","6500",
"21-12","4 SIAS LANE","12","4","2","2","1","0","0.00%","6500","6","","False","6","1987","1900000","06/22/2022","6267","1814100","-2.51","False","COLONIAL","6500",
"21-12","4 SIAS LANE","12","4","2","2","1","0","0.00%","6500","6","","False","6","1987","1900000","06/22/2022","6267","1814100","-2.51","False","","6500",
"21-13","3 SIAS LANE","12","5","6","0","0","6","0.00%","6500","101","","False","7","1988","1","06/03/2016","6265","2260700","9.6","False","ESTATE","6500",
"21-13","3 SIAS LANE","12","5","6","0","0","6","0.00%","6500","101","","False","7","1988","1","06/03/2016","6265","2260700","9.6","False","","6500",
"21-14","1 SIAS LANE","8","4","4","0","1","1","0.00%","6500","9","","False","7","1987","0","12/23/2020","4138","1602600","7.85","False","CONTEMPORY","6500",
"21-19","59R WALNUT RD","8","4","4","0","0","2","0.00%","6500","6","","False","6","2002","1200000","08/04/2015","3686","1639500","5.94","False","COLONIAL","6500",
"21-2","195 LARCH ROW","14","7","5","0","1","5","0.00%","3010","101","","False","9","1927","100","03/12/2019","6323","2265600","11.5","False","ESTATE","3010",
"21-2","195 LARCH ROW","14","7","5","0","1","5","0.00%","3010","101","","False","9","1927","100","03/12/2019","6323","2265600","11.5","False","","6500",
"21-22","211 LARCH ROW","11","6","4","0","1","8","0.00%","3010","1","","False","7","1880","1049000","10/15/2020","3324","1201300","32.55","False","","3010",
"21-22","211 LARCH ROW","11","6","4","0","1","8","0.00%","3010","1","","False","7","1880","1049000","10/15/2020","3324","1201300","32.55","False","ANTIQUE","3010",
"21-22","211 LARCH ROW","11","6","4","0","1","8","0.00%","3010","1","","False","7","1880","1049000","10/15/2020","3324","1201300","32.55","False","","3010",
"21-22","211 LARCH ROW","11","6","4","0","1","8","0.00%","3010","1","","False","7","1880","1049000","10/15/2020","3324","1201300","32.55","False","","3010",
"21-2A","201 LARCH ROW","9","4","2","0","1","7","0.00%","3010","1","","False","7","1730","1010000","05/01/2019","2822","1210400","22.9","False","ANTIQUE","3010",
"21-3","57 WALNUT RD","13","7","5","0","3","6","0.00%","6500","101","","False","8","2004","3185000","06/30/2021","9305","3894000","21.17","False","ESTATE","6500",
"21-4","67 WALNUT RD","9","5","4","0","1","3","0.00%","6500","6","","False","-999","1900","2505000","11/05/2019","5984","2594300","4.15","False","COLONIAL","6500",
"21-5","69 WALNUT RD","14","6","5","0","1","4","0.00%","6500","6","","False","6","1900","1","10/26/2021","4813","1584700","61.46","False","COLONIAL","6500",
"21-7","60 WALNUT RD","12","6","3","0","0","3","0.00%","6000","15","","False","6","1900","1010000","07/15/2021","5504","1299000","33.52","False","OLD STYLE","6000",
"21-7","60 WALNUT RD","12","6","3","0","0","3","0.00%","6000","15","","False","6","1900","1010000","07/15/2021","5504","1299000","33.52","False","","6000",
"21-9","88 WALNUT RD","11","3","4","0","0","3","0.00%","6500","6","","False","-999","1970","1625000","08/24/2007","4680","1915500","15.5","False","COLONIAL","6500",
"22-1","217 LARCH ROW","9","4","4","0","0","0","0.00%","3010","15","","False","6","1900","1270000","07/20/2015","3995","1299400","-6.65","False","OLD STYLE","3010",
"22-2","235 LARCH ROW","10","5","2","0","1","1","0.00%","3010","6","","False","5","1968","1020000","10/02/2020","3388","1175200","20.61","False","COLONIAL","3010",
"22-2A","231 LARCH ROW","8","3","2","0","1","2","0.00%","3010","1","","False","4","1891","1","02/12/2021","2125","893000","20.43","False","ANTIQUE","3010",
"22-7","240 LARCH ROW","8","3","3","0","0","1","0.00%","3010","19","","False","3","1954","0","09/13/2011","2237","847900","13.97","False","RANCH","3010",
"22-8","236 LARCH ROW","8","4","2","0","1","1","0.00%","3010","5","","False","5","1940","477000","03/14/2003","2685","1021500","30.41","False","CAPE","3010",
"23-1","5 BIRCH ROAD","6","3","2","0","0","1","0.00%","5010","18","","False","3","1970","409000","04/30/2010","2309","678500","14.86","False","SPLIT ENT","5010",
"23-10","94 MAPLE ST","6","4","2","0","0","0","0.00%","1000","22","","False","3","1930","60000","04/01/1982","1729","667300","10.17","False","CONVENTONL","1000",
"23-10A","88 MAPLE ST","7","4","1","0","0","0","0.00%","1000","15","","False","3","1920","64900","10/01/1983","1667","758100","13.18","False","OLD STYLE","1000",
"23-13","86 MAPLE ST","4","2","2","0","0","2","0.00%","1000","19","","False","2","1967","210000","07/01/1995","1820","629400","-13.6","False","RANCH","1000",
"23-17","80 MAPLE ST","7","3","2","0","0","1","0.00%","1000","6","","False","3","1950","0","01/13/2009","2084","722800","12.78","False","COLONIAL","1000",
"23-18","78 MAPLE ST","7","4","2","0","0","1","0.00%","1000","5","","False","3","1952","387500","10/12/2012","1847","691500","9.62","False","CAPE","1000",
"23-19","74 MAPLE ST","6","3","2","0","0","0","0.00%","1000","19","","False","4","2003","485000","12/01/2015","1876","828100","-4.75","False","RANCH","1000",
"23-21","70 MAPLE ST","5","2","1","0","0","0","0.00%","1000","19","","False","3","1951","235000","06/25/2001","968","519800","0.23","False","RANCH","1000",
"23-22","63 MAPLE ST","7","3","1","0","1","1","0.00%","1000","6","","False","3","1959","1","07/13/2023","1500","695500","12.7","False","COLONIAL","1000",
"23-23","67 MAPLE ST","5","2","2","0","0","1","0.00%","1000","5","","False","4","1956","350000","11/29/2012","2074","754600","26.76","False","CAPE","1000",
