ParcelID,Location,RM,BD,BA,3/4BA,HB,FP,Owned,NBC,Imp,Floor,Loc,Grade,Built,Price,Date,Area,Value,% Change,Header,
19-55,16    LARCH ROW  ,15,7,6,0,0,6,0.00%,3010,1,,,B+  ,1880,1,04/01/1990,4,999,1,555,900,36.27,Entry,
19-57,19    LARCH ROW  ,9,4,3,0,1,2,0.00%,3010,1,,,B+  ,1850,1,345,0,06/10/2022,3,192,1,285,700,12.47,Entry,
19-58,13    LARCH ROW  ,8,4,1,1,0,2,0.00%,3010,1,,,C+  ,1846,630,0,11/04/2019,1,987,878,800,19.48,Entry,
19-59,11    LARCH ROW  ,7,3,1,0,0,1,0.00%,3010,5,,,C   ,1940,1,02/25/2020,1,176,739,600,19.77,Entry,
19-6,1    CHERRY ST  ,8,4,2,0,1,2,0.00%,3000,6,,,B-  ,1941,710,0,02/15/2019,2,342,922,900,9.06,Entry,
19-60,9    LARCH ROW  ,7,3,3,0,0,1,0.00%,3010,6,,,C+  ,1935,1,11/09/2023,2,195,877,400,25.65,Entry,
19-61,11 R    LARCH ROW  ,5,2,2,0,0,1,0.00%,3010,22,,,C   ,1940,0,05/01/1954,1,564,576,300,26.46,Entry,
19-62,202    MAIN ST  ,8,4,3,0,2,2,0.00%,3010,6,,,B-  ,1900,810,0,09/01/2010,3,589,1,210,400,19.71,Entry,
19-63,200    MAIN ST  ,9,4,2,0,1,3,0.00%,3010,6,,,B-  ,1900,385,0,01/01/1997,2,923,1,30,100,14.02,Entry,
19-64,7    LARCH ROW  ,8,4,2,0,0,2,0.00%,3010,15,,,C+  ,1900,1,05/31/2022,2,121,916,900,23.44,Entry,
19-65,196    MAIN ST  ,5,2,1,0,1,2,0.00%,3010,1,,,C   ,1820,465,0,06/10/2015,1,480,727,200,21.4,Entry,
19-66,194    MAIN ST  ,9,4,2,0,1,1,0.00%,3010,15,,,B-  ,1904,767,275,05/27/2015,2,393,915,600,8.39,Entry,
19-67,190    MAIN ST  ,9,4,2,0,1,1,0.00%,3010,1,,,B-  ,1920,1,12/27/2007,2,564,938,100,10.76,Entry,
19-68,8    LARCH ROW  ,10,6,2,0,1,2,0.00%,3010,1,,,B-  ,1820,1,01/27/2021,2,149,951,100,25.61,Entry,
19-69,188    MAIN ST  ,9,4,3,0,2,8,0.00%,3010,1,,,B-  ,1820,670,0,01/16/2003,3,117,1,13,700,7.96,Entry,
19-7,7    CHERRY ST  ,6,3,2,0,1,1,0.00%,3000,5,,,B-  ,1935,1,02/03/2023,2,96,915,100,17.43,Entry,
19-70,184    MAIN ST  ,11,4,2,0,0,2,0.00%,3010,6,,,C-  ,1880,495,0,02/21/2019,2,320,664,0,12.14,Entry,
19-71,182    MAIN ST  ,9,4,3,0,1,4,0.00%,3010,1,,,C+  ,1890,890,0,11/29/2022,2,212,870,800,69.95,Entry,
19-72,180    MAIN ST  ,10,3,2,0,0,0,0.00%,3010,1,,,C   ,1900,739,0,05/05/2021,2,208,849,200,19.45,Entry,
19-73,176    MAIN ST  ,10,4,2,0,1,6,0.00%,3010,1,,,B-  ,1880,100,11/24/2020,2,688,907,100,19.45,Entry,
19-74,172    MAIN ST  ,9,4,2,0,0,1,0.00%,3010,1,,,C+  ,1860,0,01/01/1977,2,574,910,200,1.52,Entry,
19-75,170    MAIN ST  ,4,2,1,0,0,1,0.00%,3010,19,,,C+  ,1940,100,02/22/2017,775,695,600,13.83,Entry,
19-76,168    MAIN ST  ,14,6,3,0,0,7,0.00%,3010,1,,,C+  ,1759,420,0,05/01/1996,3,128,941,800,12.33,Entry,
19-8,11    CHERRY ST  ,6,3,1,0,1,2,0.00%,3000,6,,,C   ,1952,462,620,08/10/2007,1,856,747,100,19.4,Entry,
19-86,10    ARBOR ST  ,8,4,2,0,0,2,0.00%,3000,6,,,C   ,1900,579,0,06/06/2014,2,541,866,900,15.08,Entry,
19-87,14    ARBOR ST  ,9,4,3,0,1,1,0.00%,3000,15,,,C   ,1890,100,03/16/2017,3,931,916,0,7.97,Entry,
19-88,145    MAIN ST  ,8,4,2,0,0,1,0.00%,3010,6,,,C   ,1948,474,900,09/30/2016,2,35,659,500,14.18,Entry,
19-89,149    MAIN ST  ,8,4,3,0,0,1,0.00%,3010,5,,,C   ,1940,834,0,03/28/2018,1,909,1,16,600,12.66,Entry,
19-9,14    CHERRY ST  ,9,3,1,0,1,2,0.00%,3000,1,,,C+  ,1840,500,0,07/13/2020,1,672,832,0,17.17,Entry,
19-90,151    MAIN ST  ,12,6,3,0,1,1,0.00%,3010,6,,,C   ,1900,495,0,02/27/2015,3,612,987,800,13.41,Entry,
19-91,153    MAIN ST  ,9,3,1,0,1,8,0.00%,3010,1,,,C   ,1697,1,09/17/2012,2,114,787,200,6.44,Entry,
19-93,157    MAIN ST  ,9,5,2,0,0,1,0.00%,3010,15,,,C+  ,1900,700,0,06/28/2019,2,504,925,600,13.32,Entry,
19-94,161    MAIN ST  ,9,3,2,0,0,1,0.00%,3010,15,,,C+  ,1903,620,0,08/15/2012,2,978,915,100,11.39,Entry,
19-95,163    MAIN ST  ,7,3,2,0,1,1,0.00%,3010,1,,,C+  ,1800,1,01/14/2019,1,754,843,400,17.3,Entry,
19-96,167    MAIN ST  ,8,3,2,1,0,6,0.00%,3010,1,,,C+  ,1746,450,0,08/28/2020,2,828,929,0,13.71,Entry,
19-97,18    LARCH ROW  ,8,4,3,0,0,1,0.00%,3010,9,,,B-  ,1984,1,12/16/2022,2,706,1,109,0,4.34,Entry,
20-10,57    LARCH ROW  ,7,3,1,1,1,2,0.00%,3010,19,,,C+  ,1948,790,0,07/01/2020,1,693,947,500,-2.77,Entry,
20-13,25    LARCH ROW  ,0,0,5,1,1,1,0.00%,3010,6,,,B   ,2023,365,0,12/31/2019,6,182,1,146,0,107.68,Entry,
20-2,27    LARCH ROW  ,6,3,1,0,1,1,0.00%,3010,6,,,C+  ,1928,415,0,10/18/2018,1,373,859,800,23.3,Entry,
20-3,206    MAIN ST  ,10,5,3,0,1,1,0.00%,3010,6,,,B-  ,1900,1,02/28/2016,3,237,1,140,200,16.69,Entry,
20-4,35    LARCH ROW  ,8,4,3,0,0,1,0.00%,3010,6,,,B-  ,1966,485,0,03/28/2019,2,516,1,19,100,26.52,Entry,
20-5,39    LARCH ROW  ,6,3,2,0,1,0,0.00%,3010,6,,,C+  ,2003,420,0,01/07/2013,2,464,942,800,61.38,Entry,
20-6,45    LARCH ROW  ,8,4,1,0,0,0,0.00%,3010,15,,,C   ,1875,0,08/01/1978,1,313,747,100,37.92,Entry,
20-8,53    LARCH ROW  ,5,3,2,0,0,2,0.00%,3010,19,,,C   ,1955,187,500,12/27/2021,2,160,908,800,12.66,Entry,
20-9,55    LARCH ROW  ,10,4,4,0,0,1,0.00%,3010,6,,,C   ,1951,580,0,08/19/2016,2,611,945,100,23.14,Entry,
21-1,2    SIAS LANE  ,10,3,5,0,0,3,0.00%,6500,101,,,B+  ,1987,1,752,0,01/03/2013,7,65,2,434,800,13.83,Entry,
21-12,4    SIAS LANE  ,12,4,2,2,1,0,0.00%,6500,6,,,B   ,1987,1,900,0,06/22/2022,6,267,1,814,100,-2.51,Entry,
21-13,3    SIAS LANE  ,12,5,6,0,0,6,0.00%,6500,101,,,B+  ,1988,1,06/03/2016,6,265,2,260,700,9.6,Entry,
21-14,1    SIAS LANE  ,8,4,4,0,1,1,0.00%,6500,9,,,B+  ,1987,0,12/23/2020,4,138,1,602,600,7.85,Entry,
21-19,59R    WALNUT RD  ,8,4,4,0,0,2,0.00%,6500,6,,,B   ,2002,1,200,0,08/04/2015,3,686,1,639,500,5.94,Entry,
21-1A,78    WALNUT RD  ,4,2,1,0,0,0,0.00%,6500,22,,,C+  ,1900,1,04/18/2014,1,150,616,100,91.69,Entry,
21-2,195    LARCH ROW  ,14,7,5,0,1,5,0.00%,3010,101,,,A   ,1927,100,03/12/2019,6,323,2,265,600,11.5,Entry,
21-22,211    LARCH ROW  ,11,6,4,0,1,8,0.00%,3010,1,,,B+  ,1880,1,49,0,10/15/2020,3,324,1,201,300,32.55,Entry,
21-2A,201    LARCH ROW  ,9,4,2,0,1,7,0.00%,3010,1,,,B+  ,1730,1,10,0,05/01/2019,2,822,1,210,400,22.9,Entry,
21-3,57    WALNUT RD  ,13,7,5,0,3,6,0.00%,6500,101,,,A-  ,2004,3,185,0,06/30/2021,9,305,3,894,0,21.17,Entry,
21-4,67    WALNUT RD  ,9,5,4,0,1,3,0.00%,6500,6,,,AAA ,1900,2,505,0,11/05/2019,5,984,2,594,300,4.15,Entry,
21-5,69    WALNUT RD  ,14,6,5,0,1,4,0.00%,6500,6,,,B   ,1900,1,10/26/2021,4,813,1,584,700,61.46,Entry,
21-7,60    WALNUT RD  ,12,6,3,0,0,3,0.00%,6000,15,,,B   ,1900,1,10,0,07/15/2021,5,504,1,299,0,33.52,Entry,
21-9,88    WALNUT RD  ,11,3,4,0,0,3,0.00%,6500,6,,,A+  ,1970,1,625,0,08/24/2007,4,680,1,915,500,15.5,Entry,
22-1,217    LARCH ROW  ,9,4,4,0,0,0,0.00%,3010,15,,,B   ,1900,1,270,0,07/20/2015,3,995,1,299,400,-6.65,Entry,
22-2,235    LARCH ROW  ,10,5,2,0,1,1,0.00%,3010,6,,,B-  ,1968,1,20,0,10/02/2020,3,388,1,175,200,20.61,Entry,
22-2A,231    LARCH ROW  ,8,3,2,0,1,2,0.00%,3010,1,,,C+  ,1891,1,02/12/2021,2,125,893,0,20.43,Entry,
22-3,253    LARCH ROW  ,13,7,4,0,2,2,0.00%,3010,6,,,A   ,1955,1,03/06/2017,4,970,2,326,100,22.3,Entry,
22-5,256    LARCH ROW  ,10,5,2,0,1,2,0.00%,3010,6,,,B+  ,1996,0,06/28/1996,4,468,1,439,0,1.6,Entry,
22-7,240    LARCH ROW  ,8,3,3,0,0,1,0.00%,3010,19,,,C   ,1954,0,09/13/2011,2,237,847,900,13.97,Entry,
22-8,236    LARCH ROW  ,8,4,2,0,1,1,0.00%,3010,5,,,B-  ,1940,477,0,03/14/2003,2,685,1,21,500,30.41,Entry,
23-1,5    BIRCH ROAD  ,6,3,2,0,0,1,0.00%,5010,18,,,C   ,1970,409,0,04/30/2010,2,309,678,500,14.86,Entry,
23-10,94    MAPLE ST  ,6,4,2,0,0,0,0.00%,1000,22,,,C   ,1930,60,0,04/01/1982,1,729,667,300,10.17,Entry,
23-10A,88    MAPLE ST  ,7,4,1,0,0,0,0.00%,1000,15,,,C   ,1920,64,900,10/01/1983,1,667,758,100,13.18,Entry,
23-13,86    MAPLE ST  ,4,2,2,0,0,2,0.00%,1000,19,,,C-  ,1967,210,0,07/01/1995,1,820,629,400,-13.6,Entry,
23-15,82    MAPLE ST  ,7,3,2,0,0,0,0.00%,1000,6,,,C   ,1953,470,0,05/19/2009,2,618,725,500,12.88,Entry,
23-17,80    MAPLE ST  ,7,3,2,0,0,1,0.00%,1000,6,,,C   ,1950,0,01/13/2009,2,84,722,800,12.78,Entry,
23-18,78    MAPLE ST  ,7,4,2,0,0,1,0.00%,1000,5,,,C   ,1952,387,500,10/12/2012,1,847,691,500,9.62,Entry,
23-19,74    MAPLE ST  ,6,3,2,0,0,0,0.00%,1000,19,,,C+  ,2003,485,0,12/01/2015,1,876,828,100,-4.75,Entry,
23-20,72    MAPLE ST  ,11,4,2,0,0,1,0.00%,1000,5,,,C   ,1962,140,0,06/01/1998,1,464,645,500,9.72,Entry,
23-21,70    MAPLE ST  ,5,2,1,0,0,0,0.00%,1000,19,,,C   ,1951,235,0,06/25/2001,968,519,800,0.23,Entry,
23-21A,68    MAPLE ST  ,4,1,1,0,1,1,0.00%,1000,9,,,C   ,1984,1,06/21/2023,1,100,557,400,4.83,Entry,
23-22,63    MAPLE ST  ,7,3,1,0,1,1,0.00%,1000,6,,,C   ,1959,1,07/13/2023,1,500,695,500,12.7,Entry,
23-23,67    MAPLE ST  ,5,2,2,0,0,1,0.00%,1000,5,,,C+  ,1956,350,0,11/29/2012,2,74,754,600,26.76,Entry,
23-24,1    BURLEY ST  ,9,4,1,0,1,2,0.00%,1000,6,,,C+  ,1956,575,0,08/16/2019,1,882,758,800,9.51,Entry,
23-25,5    BURLEY ST  ,7,3,1,0,0,1,0.00%,1000,6,,,C+  ,1958,555,0,04/15/2016,1,754,741,900,14.14,Entry,
23-27,12    BURLEY ST  ,8,4,2,0,0,1,0.00%,1000,5,,,C+  ,1964,0,12/01/1967,1,806,736,400,15.31,Entry,
23-2A,8    BIRCH ROAD  ,6,3,2,0,1,2,0.00%,5010,19,,,C   ,1974,400,0,08/09/2004,2,337,685,300,7.11,Entry,
23-3,6    BIRCH ROAD  ,7,3,2,0,1,1,0.00%,5010,18,,,C   ,1972,222,0,05/01/1995,1,242,705,500,5.05,Entry,
23-31,83    MAPLE ST  ,6,4,2,0,0,1,0.00%,1000,5,,,B-  ,1962,390,0,12/15/2006,1,638,702,0,12.79,Entry,
23-32,89    MAPLE ST  ,5,3,1,0,1,2,0.00%,1000,19,,,C   ,1959,10,06/20/2017,1,515,578,800,-18.21,Entry,
23-33,95    MAPLE ST  ,5,3,1,0,0,1,0.00%,1000,19,,,C   ,1957,10,02/02/2018,1,172,728,100,-0.04,Entry,
23-34,101    MAPLE ST  ,6,3,1,1,0,2,0.00%,1000,19,,,C   ,1955,455,0,07/23/2019,1,444,650,300,-4.47,Entry,
23-35,7    BIRCH ROAD  ,8,4,2,0,1,1,0.00%,5010,19,,,C   ,1965,527,0,10/14/2016,1,807,729,300,-0.44,Entry,
23-36,9    BIRCH ROAD  ,6,3,2,0,1,1,0.00%,5010,18,,,C   ,1978,770,0,01/21/2022,2,674,748,600,14.34,Entry,
23-37,16    BIRCH ROAD  ,8,4,2,0,1,1,0.00%,5010,6,,,C   ,1979,0,02/01/1979,2,58,717,800,16.54,Entry,
23-37A,14    BIRCH ROAD  ,6,3,1,0,1,1,0.00%,5010,19,,,C   ,1979,10,06/16/2017,2,268,703,300,-2.87,Entry,
23-38,10    BIRCH ROAD  ,8,4,2,0,1,2,0.00%,5010,6,,,C   ,1981,1,11/07/2022,2,558,799,200,11.36,Entry,
23-4,4    BIRCH ROAD  ,8,3,1,0,1,1,0.00%,5010,18,,,C   ,1968,650,0,05/31/2022,2,31,676,400,5.85,Entry,
23-5,104    MAPLE ST  ,8,3,2,0,0,1,0.00%,1000,19,,,C   ,1945,429,0,07/14/2016,1,796,647,800,-4.71,Entry,
23-6,102    MAPLE ST  ,4,2,1,0,0,1,0.00%,1000,19,,,C+  ,1952,315,0,06/01/2005,1,92,598,200,2.38,Entry,
23-7,100    MAPLE ST  ,6,3,2,0,1,2,0.00%,1000,19,,,C+  ,1949,1,09/09/2022,1,320,683,500,-9.08,Entry,
23-8,98    MAPLE ST  ,6,1,1,0,0,0,0.00%,1000,19,,,C-  ,1955,0,06/01/1986,909,496,900,-4.64,Entry,
23-9,96    MAPLE ST  ,5,2,2,0,0,1,0.00%,1000,5,,,C   ,1949,478,0,08/30/2013,2,448,776,600,22.03,Entry,
24-1,61    MAPLE ST  ,6,3,2,0,0,0,0.00%,1000,5,,,C   ,1961,0,10/19/2012,1,361,670,600,10.46,Entry,
24-10,127    TOPSFIELD ROAD  ,8,4,2,0,1,1,0.00%,1000,1,,,C   ,1870,100,0,05/21/2002,2,296,719,300,9.68,Entry,
24-10A,129    TOPSFIELD ROAD  ,3,1,1,0,0,0,0.00%,1000,19,,,C   ,1648,100,0,05/21/2002,528,554,200,2.69,Entry,
24-11,121    TOPSFIELD ROAD  ,8,3,2,0,1,1,0.00%,1000,21,,,C   ,1955,648,500,12/30/2021,1,892,678,600,5.39,Entry,
24-12,119    TOPSFIELD ROAD  ,8,3,2,0,0,1,0.00%,1000,5,,,C   ,1952,385,0,05/15/2014,1,571,648,400,8.37,Entry,
24-13,117    TOPSFIELD ROAD  ,7,3,2,0,0,0,0.00%,1000,6,,,C   ,1955,1,11/02/2023,2,108,729,400,12.91,Entry,
24-2,57    MAPLE ST  ,9,4,2,0,0,2,0.00%,1000,6,,,C+  ,1958,424,400,06/22/2012,2,963,823,300,15.63,Entry,
24-4,36    MAPLE ST  ,7,2,3,0,0,3,0.00%,1000,5,,,C   ,1950,1,06/28/2013,1,986,752,600,14.99,Entry,
24-4A,30    MAPLE ST  ,8,4,2,0,1,2,0.00%,1000,6,,,C+  ,1970,1,01/27/2023,2,524,812,0,18.49,Entry,
24-4B,38    MAPLE ST  ,9,4,2,0,1,0,0.00%,1000,6,,,B   ,2003,1,250,0,09/08/2022,4,430,1,138,700,41.68,Entry,
24-4C,40    MAPLE ST  ,9,4,2,0,1,0,0.00%,1000,6,,,B   ,2003,100,12/07/2017,3,267,1,96,0,48.27,Entry,
24-5,53    MAPLE ST  ,5,3,1,0,1,1,0.00%,1000,19,,,C   ,1958,425,0,12/18/2017,1,372,680,300,-5.21,Entry,
24-6,53    MAPLE ST(R)  ,9,4,3,0,0,3,0.00%,1000,9,,,C+  ,1962,0,01/01/1969,2,336,680,100,0.12,Entry,
24-7,47    MAPLE ST  ,5,3,1,1,0,1,0.00%,1000,19,,,C+  ,1979,0,05/24/2010,1,747,767,700,-7.26,Entry,
24-8,55    MAPLE ST  ,9,2,2,0,1,1,0.00%,1000,6,,,C-  ,2014,100,05/09/2017,3,494,1,328,500,21.51,Entry,
25-1,97    TOPSFIELD ROAD  ,4,2,1,0,0,1,0.00%,1000,5,,,C+  ,1950,169,0,05/01/1993,2,250,763,700,13.51,Entry,
25-10,67    TOPSFIELD ROAD  ,8,4,2,0,2,2,0.00%,1000,6,,,B-  ,1976,285,0,03/06/2012,3,619,920,0,18.8,Entry,
25-11,61    TOPSFIELD ROAD  ,7,3,2,0,0,1,0.00%,1000,19,,,C+  ,1958,100,02/01/2006,1,838,724,400,-0.97,Entry,
25-12,57    TOPSFIELD ROAD  ,9,3,1,0,1,2,0.00%,1000,18,,,C   ,1961,535,0,05/13/2019,2,398,732,900,-3.41,Entry,
25-13,53    TOPSFIELD ROAD  ,8,5,4,0,0,3,0.00%,1000,6,,,B-  ,1962,0,09/21/2012,3,522,969,600,24.63,Entry,
25-14,60    TOPSFIELD ROAD  ,6,3,2,0,0,1,0.00%,1000,19,,,B-  ,1954,1,03/04/2022,1,892,784,800,-2.36,Entry,
25-15,64    TOPSFIELD ROAD  ,6,3,3,0,0,2,0.00%,1000,19,,,B-  ,1954,520,0,05/31/2013,2,774,803,500,-2.52,Entry,
25-16,66    TOPSFIELD ROAD  ,8,4,3,0,0,4,0.00%,1000,5,,,B-  ,1950,100,05/29/2020,2,960,1,38,400,18.47,Entry,
25-18,106    CEDAR STREET  ,7,3,2,0,0,2,0.00%,5010,19,,,B-  ,1997,81,0,05/01/1996,2,96,1,34,400,10.55,Entry,
25-18A,112    CEDAR STREET  ,8,4,2,0,0,2,0.00%,5010,6,,,C+  ,1974,100,01/10/2013,2,128,842,900,26.33,Entry,
25-18B,114    CEDAR STREET  ,8,3,2,0,1,1,0.00%,5010,1,,,C+  ,1697,539,500,06/28/2012,2,400,754,600,16.99,Entry,
25-19,108    CEDAR STREET  ,6,3,2,0,0,2,0.00%,5010,5,,,C+  ,1948,580,0,10/01/2019,1,428,741,100,10.91,Entry,
25-1D,101    TOPSFIELD ROAD  ,7,3,2,0,0,1,0.00%,1000,19,,,C   ,1951,467,0,02/29/2016,1,654,712,900,-2.7,Entry,
25-2,107    TOPSFIELD ROAD  ,4,1,1,0,1,1,0.00%,1000,19,,,C   ,1954,365,0,12/08/2017,840,630,700,3.16,Entry,
25-20,100    CEDAR STREET  ,9,4,1,0,3,2,0.00%,5010,6,,,A   ,2014,1,314,0,05/09/2019,3,757,1,481,500,8.33,Entry,
25-21,90    CEDAR STREET  ,6,4,3,0,0,0,0.00%,5010,22,,,B-  ,1974,725,0,10/22/2020,2,407,852,400,13.02,Entry,
25-21A,86    CEDAR STREET  ,8,3,2,0,0,1,0.00%,5010,9,,,C   ,1983,590,0,06/15/2016,1,827,781,900,3.81,Entry,
25-23,84    CEDAR STREET  ,6,3,2,0,0,2,0.00%,5010,5,,,C+  ,1950,1,11/16/2021,1,929,741,700,20.17,Entry,
25-24,82    CEDAR STREET  ,7,4,2,0,0,1,0.00%,5010,5,,,C   ,1948,265,0,07/30/1999,1,908,671,500,16.58,Entry,
25-25,80    CEDAR STREET  ,6,3,1,0,1,1,0.00%,5010,5,,,C   ,1952,205,0,06/01/1996,1,519,607,300,17.19,Entry,
25-26,78    CEDAR STREET  ,5,2,2,0,0,0,0.00%,5010,5,,,C   ,1940,605,0,06/30/2021,1,152,633,300,1.36,Entry,
25-27,1    LAUREL DRIVE  ,7,3,3,0,1,1,0.00%,2000,9,,,A-  ,1981,800,0,10/20/2017,2,769,1,209,900,-2.69,Entry,
25-29,3    LAUREL DRIVE  ,8,4,2,0,1,1,0.00%,2000,6,,,A-  ,1984,1,45,0,11/16/2018,4,786,1,417,100,17.1,Entry,
25-3,113    TOPSFIELD ROAD  ,6,3,1,0,0,0,0.00%,1000,6,,,C   ,1958,185,0,12/01/1992,1,320,653,300,12.25,Entry,
25-30,5    LAUREL DRIVE  ,9,3,4,0,2,3,0.00%,2000,9,,,B+  ,1984,1,147,900,11/29/2016,5,410,1,584,300,18.78,Entry,
25-31,99    CEDAR STREET  ,10,5,4,0,1,0,0.00%,5010,6,,,A   ,2004,2,50,0,08/26/2004,5,433,1,837,900,11.09,Entry,
25-32,97    CEDAR STREET  ,11,5,4,0,1,2,0.00%,5010,6,,,A   ,2004,1,225,0,11/07/2016,4,447,1,712,200,38.1,Entry,
25-33,91    CEDAR STREET  ,13,7,4,0,1,2,0.00%,5010,9,,,A   ,1952,2,150,0,02/28/2003,5,530,2,101,900,1.47,Entry,
25-4,105    TOPSFIELD ROAD  ,4,2,1,0,1,1,0.00%,1000,5,,,C   ,1952,715,0,06/01/2022,1,310,681,900,44.32,Entry,
25-5,93    TOPSFIELD ROAD  ,7,3,2,0,0,0,0.00%,1000,21,,,B   ,1954,1,12/18/2019,2,308,797,400,8.74,Entry,
25-6,87    TOPSFIELD ROAD  ,7,3,2,0,1,1,0.00%,1000,6,,,C+  ,1965,540,0,09/15/2004,1,729,750,900,13.53,Entry,
25-7,79    TOPSFIELD ROAD  ,6,2,0,1,1,2,0.00%,1000,19,,,C   ,1959,200,0,06/01/1990,1,407,686,100,-4,Entry,
25-8,77    TOPSFIELD ROAD  ,9,4,2,0,0,2,0.00%,1000,6,,,C   ,1800,255,0,12/01/1988,2,460,689,500,15.01,Entry,
26-1,72    CEDAR STREET  ,6,2,2,0,0,1,0.00%,5010,5,,,C   ,1940,1,04/05/2023,2,828,737,300,15.1,Entry,
26-10,20    LAKE AVENUE  ,7,2,2,0,1,0,0.00%,3000,21,,,C   ,1959,0,03/01/1960,2,10,796,700,12.46,Entry,
26-11,21    LAKE AVENUE  ,7,3,2,0,1,2,0.00%,3000,19,,,C   ,1961,535,0,12/06/2019,2,419,730,100,-1.52,Entry,
26-12,23    LAKE AVENUE  ,6,3,2,0,0,1,0.00%,3000,19,,,C   ,1960,425,0,09/05/2007,2,283,667,900,-7.67,Entry,
26-2,66    CEDAR STREET  ,6,3,2,0,0,2,0.00%,5010,5,,,C   ,1940,0,02/01/1996,2,53,788,300,17.38,Entry,
26-3,60    CEDAR STREET  ,10,3,2,0,2,2,0.00%,5010,9,,,C+  ,1963,0,07/01/1974,3,81,842,400,4,Entry,
26-4,52    CEDAR STREET  ,9,4,2,0,1,2,0.00%,5010,5,,,C   ,1940,767,0,08/27/2003,2,597,754,0,15.52,Entry,
26-5,27    CEDAR STREET  ,9,4,2,0,1,2,0.00%,5010,6,,,B   ,1980,565,0,02/14/2000,3,264,1,17,400,13.28,Entry,
26-7,25    FISKE ROAD  ,6,3,2,0,0,2,0.00%,3000,19,,,C+  ,1959,1,160,0,07/13/2023,2,546,965,700,3.88,Entry,
26-8,23    FISKE ROAD  ,6,3,2,0,0,3,0.00%,3000,19,,,C+  ,1966,235,0,12/01/1992,1,764,882,300,-0.33,Entry,
26-9,22    LAKE AVENUE  ,6,3,2,0,0,2,0.00%,3000,19,,,C   ,1960,422,500,06/30/2017,1,974,630,900,-4.05,Entry,
27-1,17    FISKE ROAD  ,7,3,2,0,0,2,0.00%,3000,5,,,C   ,1963,465,0,08/29/2008,2,376,821,800,9.28,Entry,
27-11,19    LAKE AVENUE  ,8,4,2,0,0,2,0.00%,3000,5,,,C   ,1955,1,07/16/2018,2,242,866,400,15.6,Entry,
27-12,15    LAKE AVENUE  ,6,3,1,0,1,1,0.00%,3000,5,,,C   ,1940,505,0,01/26/2023,1,486,714,800,15.63,Entry,
27-13,13    LAKE AVENUE  ,7,3,1,0,1,1,0.00%,3000,15,,,C   ,1830,815,0,06/07/2023,1,763,754,900,25.25,Entry,
27-14,11    LAKE AVENUE  ,6,3,1,0,1,1,0.00%,3000,19,,,C   ,1934,350,0,08/29/2011,1,552,702,900,-1.43,Entry,
27-15A,7    LAKE AVENUE  ,6,3,2,0,0,0,0.00%,3000,15,,,C   ,1899,1,05/03/2022,3,8,882,100,16.05,Entry,
27-15B,12    FISKE ROAD  ,7,4,2,0,0,2,0.00%,3000,5,,,C+  ,1975,850,0,12/08/2021,2,23,891,600,16.85,Entry,
27-16,3    LAKE AVENUE  ,6,3,1,0,0,0,0.00%,3000,15,,,C   ,1910,1,03/16/2023,1,362,681,100,14.18,Entry,
27-17,61    MAIN ST  ,9,4,2,0,0,1,0.00%,3000,6,,,B   ,1890,775,0,11/30/2020,2,893,999,300,22.28,Entry,
27-19,6    LAKE AVENUE  ,6,3,2,0,1,1,0.00%,3000,6,,,C   ,1950,170,0,04/01/1993,2,246,778,600,18.15,Entry,
27-2,15    FISKE ROAD  ,7,4,2,0,0,0,0.00%,3000,5,,,C   ,1949,729,0,12/15/2020,3,170,885,300,5.59,Entry,
27-20,8    LAKE AVENUE  ,7,3,1,1,0,0,0.00%,3000,6,,,C   ,1953,390,0,10/01/2009,2,40,825,500,26.26,Entry,
27-21,10    LAKE AVENUE  ,6,3,2,0,1,0,0.00%,3000,21,,,C   ,2004,1,02/07/2008,2,860,939,100,10.21,Entry,
27-23,20    FISKE ROAD  ,11,5,3,0,0,2,0.00%,3000,21,,,C   ,1958,755,0,11/30/2021,1,963,799,300,7.55,Entry,
27-24,5    PATTI LANE  ,8,5,1,2,0,2,0.00%,3000,19,,,C   ,1959,430,0,10/23/2018,1,966,869,400,1.47,Entry,
27-25,3    PATTI LANE  ,8,5,2,0,0,2,0.00%,3000,5,,,C   ,1959,469,0,06/21/2012,2,22,862,500,18.88,Entry,
27-26,1    PATTI LANE  ,8,3,1,0,1,2,0.00%,3000,5,,,C   ,1984,480,0,02/16/2018,1,903,801,800,10.47,Entry,
27-28,4    PATTI LANE  ,6,3,1,1,0,1,0.00%,3000,19,,,C   ,1957,402,500,06/01/2010,1,382,753,900,-3.64,Entry,
27-29,6    PATTI LANE  ,6,3,1,1,0,1,0.00%,3000,19,,,C   ,1959,100,12/04/2019,1,616,702,400,-1.45,Entry,
27-3,11    FISKE ROAD  ,8,4,2,0,0,2,0.00%,3000,15,,,D   ,1885,10,03/20/2006,2,106,669,300,8.2,Entry,
27-30,22    FISKE ROAD  ,8,3,1,1,1,1,0.00%,3000,21,,,C   ,1958,100,05/20/2020,1,575,763,200,6.32,Entry,
27-31A,81    MAIN ST  ,9,3,3,0,1,2,0.00%,3000,6,,,AA  ,2016,100,08/13/2020,3,332,1,784,700,10.48,Entry,
27-33A,92    MAIN ST  ,6,3,1,0,0,0,0.00%,3000,19,,,C+  ,2013,10,03/22/2016,1,188,704,200,-0.45,Entry,
